clothing_type,gender,season,city,color,review_score,price_range,sales_volume,date
T-Shirt,Male,Winter,Pune,Grey,4.88899152269436,18.67029805859722,1377,2050-09-29 14:43:54.165463
Hoodie,Female,Summer,Ghaziabad,Green,3.0464052611629873,57.55253793095282,687,2026-05-13 14:43:54.165463
Shirt,Male,Summer,Meerut,Yellow,4.588663647640078,55.727631571064535,735,2030-04-05 14:43:54.165463
Jeans,Female,Fall,Bangalore,Blue,3.5036207009077587,55.98976336501301,635,2050-09-26 14:43:54.165463
Shirt,Female,Spring,Jaipur,Black,3.370033886587583,30.373406803886475,1115,2028-10-10 14:43:54.165463
Blazer,Female,Summer,Vadodara,Grey,3.4644492288446394,64.21348874719034,564,2048-06-24 14:43:54.165463
Lower,Female,Summer,Nagpur,Red,3.119501982993694,50.58369001783355,521,2045-06-02 14:43:54.165463
Jacket,Female,Winter,Kolkata,Green,4.983959648572336,122.75860904957378,1352,2045-04-08 14:43:54.165463
Scarf,Male,Spring,Ghaziabad,Red,4.73973828645029,44.519120044160914,1177,2038-09-22 14:43:54.165463
Blazer,Female,Spring,Ludhiana,White,4.042111937264455,128.55907465732847,532,2033-11-03 14:43:54.165463
Blazer,Female,Fall,Thane,Black,4.430206357114184,193.65476470531524,551,2039-11-04 14:43:54.165463
Shorts,Male,Winter,Vadodara,White,4.113190725847016,39.54082089452642,996,2026-03-08 14:43:54.165463
Jacket,Female,Winter,Delhi,Grey,4.623157888901664,141.81049979197854,1124,2033-07-15 14:43:54.165463
Jeans,Male,Summer,Kanpur,White,4.689530383114023,69.61574728968924,778,2033-01-26 14:43:54.165463
Hoodie,Female,Fall,Pune,Yellow,3.465580856306403,35.681883931313855,536,2026-02-26 14:43:54.165463
Shirt,Male,Summer,Nashik,White,3.9194955413004915,86.57928284374591,441,2046-07-01 14:43:54.165463
Dress,Female,Spring,Nashik,White,4.269695468379142,157.87213014401294,1060,2041-01-26 14:43:54.165463
Pants,Female,Winter,Pune,Black,4.95688166121655,42.154047523523566,1080,2026-11-07 14:43:54.165463
Shorts,Female,Fall,Nagpur,Grey,4.365378758192329,58.348117421757756,993,2047-12-01 14:43:54.165463
T-Shirt,Female,Summer,Mumbai,Red,4.795270021488315,25.51710559952906,1393,2031-08-29 14:43:54.165463
Pants,Female,Summer,Faridabad,Blue,4.692224101974175,49.36445111192786,1321,2036-07-16 14:43:54.165463
Jeans,Male,Spring,Surat,White,4.164126127357128,100.41085285511016,529,2050-12-18 14:43:54.165463
Shorts,Male,Winter,Ludhiana,Yellow,4.787310720123778,32.36016993329521,983,2038-04-19 14:43:54.165463
Shoes,Female,Spring,Faridabad,Pink,3.7548434556504686,98.67619679535963,509,2032-01-18 14:43:54.165463
Shorts,Male,Summer,Jaipur,Blue,3.758567060896623,36.40328635090668,1412,2049-08-13 14:43:54.165463
Shirt,Female,Winter,Delhi,Yellow,4.561931286485338,55.445308374173166,846,2040-10-25 14:43:54.165463
Lower,Female,Winter,Vadodara,Grey,3.269087331270022,24.944649672537107,615,2037-05-15 14:43:54.165463
Kurta,Female,Spring,Agra,Blue,3.6116504349168377,41.92408238213322,674,2048-01-30 14:43:54.165463
Pants,Male,Winter,Meerut,White,4.217144901746685,75.55364560702799,965,2046-08-12 14:43:54.165463
Scarf,Female,Spring,Indore,Grey,3.840131197733897,27.36160212080476,689,2043-12-10 14:43:54.165463
Hoodie,Male,Winter,Surat,Green,4.881447419776457,37.11820210860762,3136,2025-12-12 14:43:54.165463
Dress,Female,Winter,Surat,Pink,4.917012139238273,147.48813928890593,800,2029-04-23 14:43:54.165463
Shorts,Female,Fall,Pune,Blue,4.005162617627578,31.802426839915633,580,2049-02-17 14:43:54.165463
Lower,Male,Winter,Indore,Grey,4.078123780731363,27.266562968057883,733,2034-04-10 14:43:54.165463
Pants,Female,Summer,Nagpur,Green,4.449254183647542,77.94360680733664,629,2027-01-01 14:43:54.165463
Lower,Male,Fall,Chennai,Red,3.9145298504683472,56.821715658164386,724,2028-08-21 14:43:54.165463
Lower,Female,Spring,Ludhiana,Blue,3.380196935880954,24.229834317479607,861,2037-12-21 14:43:54.165463
Lower,Female,Summer,Nagpur,Black,4.4939383372458614,55.97140839286219,1024,2049-09-04 14:43:54.165463
Pants,Female,Spring,Bangalore,Yellow,4.475571778705996,73.99771393018014,1366,2038-09-22 14:43:54.165463
Pants,Male,Spring,Ghaziabad,Pink,3.489962206783559,59.89060041051619,1619,2047-11-27 14:43:54.165463
Kurta,Female,Summer,Nagpur,Grey,4.665833039562015,98.27118009791995,583,2037-08-10 14:43:54.165463
T-Shirt,Male,Spring,Nashik,Grey,4.227298392840321,22.610348123045796,773,2050-02-16 14:43:54.165463
Blazer,Female,Fall,Nashik,Red,3.472603220630731,83.0630123271151,1387,2033-06-30 14:43:54.165463
Socks,Female,Summer,Vadodara,Red,4.304078288337409,14.095535764400468,1204,2030-08-03 14:43:54.165463
Scarf,Male,Spring,Bhopal,Grey,3.4672190525811217,43.768503985301244,755,2026-03-17 14:43:54.165463
Socks,Female,Spring,Hyderabad,Pink,3.5304659081600356,15.329657818138315,756,2034-01-03 14:43:54.165463
Shirt,Female,Winter,Bangalore,Green,4.696018613606312,36.75202753837814,1004,2044-09-01 14:43:54.165463
Socks,Male,Winter,Thane,Grey,4.858983138479638,9.35027960377565,915,2038-12-16 14:43:54.165463
Jacket,Male,Spring,Thane,Grey,3.5137653167164222,131.96263807842791,396,2041-12-23 14:43:54.165463
Blazer,Male,Summer,Patna,White,4.856102074170371,178.74857833325785,414,2031-06-15 14:43:54.165463
Jacket,Female,Fall,Agra,Yellow,3.4775976930047072,60.83789187610334,1244,2048-02-09 14:43:54.165463
Jeans,Male,Spring,Kolkata,Black,3.234534731085171,89.12413105957432,678,2045-02-14 14:43:54.165463
Shirt,Male,Spring,Ghaziabad,Pink,3.1164477561425223,72.86076066613548,1095,2043-10-08 14:43:54.165463
Jacket,Female,Spring,Ahmedabad,Pink,3.4842264816652664,77.20367729117388,432,2030-04-18 14:43:54.165463
Lower,Male,Winter,Pune,Black,3.770493081354471,29.848748602122498,973,2034-06-25 14:43:54.165463
Blazer,Male,Summer,Meerut,Green,4.8550967602186095,109.19035213395571,1104,2046-05-12 14:43:54.165463
Winter Cap,Female,Spring,Nashik,Green,3.4843159994120576,38.19430757727564,863,2045-05-14 14:43:54.165463
Shirt,Male,Winter,Surat,Red,3.7309306899017867,51.45604785121931,630,2026-12-14 14:43:54.165463
Skirt,Female,Spring,Mumbai,Pink,4.468311749487144,67.14000194691963,2253,2044-10-21 14:43:54.165463
Sweater,Male,Spring,Lucknow,Green,3.6041481759745633,89.3235762287768,407,2024-02-07 14:43:54.165463
Shirt,Male,Summer,Bangalore,White,4.368736303359161,49.14491712015301,1149,2025-05-02 14:43:54.165463
Jeans,Female,Winter,Ludhiana,Red,3.864155638497005,48.4444437555484,761,2039-11-08 14:43:54.165463
Winter Cap,Male,Fall,Bangalore,Red,3.3928899053183446,29.629656121561617,486,2047-08-05 14:43:54.165463
Kurta,Female,Summer,Thane,Grey,4.468117801938272,113.40004832310981,842,2050-12-08 14:43:54.165463
Blazer,Male,Fall,Visakhapatnam,Red,3.0540776667133684,109.50408485023067,835,2042-08-15 14:43:54.165463
Jeans,Male,Winter,Patna,Black,3.584669650145958,42.818312788057746,631,2043-04-24 14:43:54.165463
Scarf,Female,Winter,Pune,Grey,3.7123630783367574,38.28736039858818,1245,2031-09-01 14:43:54.165463
Winter Cap,Female,Fall,Nashik,Yellow,3.916436509975272,31.102766573446665,620,2038-08-17 14:43:54.165463
Dress,Male,Winter,Nagpur,Yellow,4.3597384639522785,48.51876049732323,944,2051-02-21 14:43:54.165463
T-Shirt,Male,Summer,Surat,Black,3.9188099883720735,39.26141439596762,1457,2041-05-18 14:43:54.165463
Hoodie,Male,Spring,Bangalore,Red,4.188648224572432,95.72499983462507,450,2048-06-21 14:43:54.165463
Dress,Female,Fall,Ghaziabad,White,4.191558156835635,69.13601320690415,1170,2050-01-12 14:43:54.165463
Winter Cap,Female,Spring,Indore,Blue,3.746543299792015,25.639712638058374,865,2031-04-02 14:43:54.165463
Shirt,Male,Fall,Nagpur,Red,4.867942531509397,70.29046955604392,1236,2045-07-19 14:43:54.165463
Blazer,Male,Spring,Bangalore,Green,4.911707661752885,103.71508640210988,846,2042-02-12 14:43:54.165463
Shirt,Male,Spring,Nagpur,Pink,4.163701768188932,73.85067795806556,1569,2026-05-25 14:43:54.165463
Shoes,Female,Summer,Ghaziabad,Grey,3.143381760590864,180.2132644457128,222,2044-09-19 14:43:54.165463
Sweater,Male,Spring,Faridabad,Pink,3.9822551285118717,96.09132205773744,620,2046-12-01 14:43:54.165463
Jacket,Female,Fall,Meerut,Grey,3.368838653588014,88.83483733915271,1114,2026-12-26 14:43:54.165463
Jeans,Female,Spring,Nashik,Grey,3.9664290437458076,104.337315266807,534,2033-10-03 14:43:54.165463
Dress,Male,Winter,Jaipur,Yellow,3.3769663089970834,100.8013379943218,296,2039-09-12 14:43:54.165463
Jacket,Female,Spring,Meerut,Pink,4.4077104912977685,89.96951372333687,759,2048-07-09 14:43:54.165463
Jeans,Female,Spring,Bhopal,Blue,3.160858240132685,53.43771737399415,602,2030-02-27 14:43:54.165463
Kurta,Male,Winter,Nashik,Black,4.906608152791848,139.98795867573557,659,2038-02-10 14:43:54.165463
Lower,Male,Winter,Nashik,Black,3.390751778866705,37.07590166066511,970,2025-04-23 14:43:54.165463
Lower,Male,Fall,Pune,Blue,4.321312672098491,54.62924747531227,761,2039-10-23 14:43:54.165463
Jacket,Male,Winter,Kanpur,Yellow,4.833924701458979,73.93174833946895,1660,2044-12-31 14:43:54.165463
Pants,Male,Winter,Kanpur,Yellow,3.495772627968125,67.18464063842154,640,2041-02-10 14:43:54.165463
Socks,Male,Fall,Vadodara,Grey,4.86859379807426,6.650200216848345,1267,2042-11-21 14:43:54.165463
Hoodie,Male,Fall,Faridabad,Green,3.7773493313205453,31.229546225595993,532,2025-01-09 14:43:54.165463
Winter Cap,Female,Spring,Visakhapatnam,Black,4.92106163450518,39.85147923179238,1239,2024-03-27 14:43:54.165463
Dress,Male,Summer,Thane,Black,4.942727716269051,54.927539989693784,1952,2044-09-08 14:43:54.165463
Shirt,Male,Fall,Agra,Red,3.3761598101384793,55.00012938408425,739,2046-06-16 14:43:54.165463
Jeans,Male,Winter,Patna,White,4.662174673862109,110.27083063441047,738,2041-01-07 14:43:54.165463
Winter Cap,Male,Spring,Kolkata,Green,3.3868420256671006,34.581386441972704,623,2036-07-06 14:43:54.165463
Shorts,Male,Winter,Nagpur,Red,3.452881240662163,38.84702851822432,828,2036-11-10 14:43:54.165463
Lower,Male,Fall,Vadodara,Pink,3.1682530080467965,44.43394026693795,503,2034-09-03 14:43:54.165463
Jacket,Female,Summer,Bhopal,White,3.313073892996356,144.45592274942288,241,2026-06-17 14:43:54.165463
T-Shirt,Male,Spring,Lucknow,Pink,4.2644379364942155,18.84387440537295,704,2035-03-09 14:43:54.165463
Jacket,Female,Fall,Ahmedabad,Black,3.898505460103573,92.73561415094696,1343,2039-09-11 14:43:54.165463
Shoes,Male,Fall,Delhi,Grey,4.581888474337671,95.1474741771645,1000,2035-10-27 14:43:54.165463
Blazer,Female,Winter,Mumbai,White,3.6639936296532443,131.844348601587,410,2038-07-02 14:43:54.165463
Pants,Female,Summer,Bhopal,Black,4.9372491346021175,40.06546443302851,1235,2039-01-09 14:43:54.165463
Jeans,Female,Fall,Ahmedabad,Yellow,3.0997450816387495,60.11987691690581,539,2031-02-14 14:43:54.165463
Dress,Male,Winter,Meerut,Red,3.125871908804883,92.89604421699286,396,2036-10-04 14:43:54.165463
Pants,Male,Spring,Meerut,Grey,4.402749797636272,45.857457934675004,1287,2036-05-14 14:43:54.165463
Pants,Male,Winter,Kolkata,Black,4.775077769945719,51.79732312172637,1005,2042-11-04 14:43:54.165463
Jacket,Male,Spring,Jaipur,White,4.591000383268299,76.03031032224344,950,2030-11-25 14:43:54.165463
Shirt,Male,Winter,Hyderabad,Red,3.9796341757338274,76.24188312873304,735,2035-09-23 14:43:54.165463
Socks,Male,Summer,Vadodara,White,3.5392827226100403,17.9100155055596,697,2037-12-07 14:43:54.165463
Winter Cap,Female,Winter,Ghaziabad,White,3.02690305860943,17.444946504717453,1134,2033-10-07 14:43:54.165463
Skirt,Female,Summer,Thane,Blue,4.018902907839552,38.63105089825405,1996,2049-08-19 14:43:54.165463
Lower,Female,Summer,Kolkata,Black,3.9512723946185533,48.892479250537804,664,2031-07-11 14:43:54.165463
Blazer,Male,Spring,Faridabad,Black,3.68849179894048,235.60657331735752,110,2041-04-14 14:43:54.165463
Jacket,Male,Winter,Patna,White,4.15614557594497,55.2722508759441,1651,2029-11-13 14:43:54.165463
Kurta,Female,Winter,Ahmedabad,Pink,4.457629394762547,41.58795769377528,1026,2039-03-05 14:43:54.165463
Socks,Male,Winter,Ludhiana,Yellow,4.4017764724564845,7.7513819207650485,850,2026-11-15 14:43:54.165463
Shirt,Male,Summer,Meerut,Black,3.526505683568431,69.51151154501588,585,2037-05-07 14:43:54.165463
Shorts,Male,Fall,Nagpur,Green,4.170607377229186,58.591240313235666,781,2049-02-08 14:43:54.165463
Shoes,Female,Winter,Bangalore,Yellow,3.297548957167997,162.55714327389893,249,2050-12-31 14:43:54.165463
Lower,Female,Winter,Chennai,Yellow,3.243203687776709,42.921304014610456,626,2045-04-25 14:43:54.165463
Skirt,Male,Fall,Kanpur,Yellow,4.571711672518235,79.03845750128835,658,2029-10-28 14:43:54.165463
Dress,Female,Spring,Ludhiana,Black,4.387491804191072,76.14427202444554,2658,2048-09-18 14:43:54.165463
Jeans,Female,Winter,Patna,Yellow,4.5358578012632575,95.08415584520964,785,2044-03-15 14:43:54.165463
Kurta,Male,Fall,Patna,Yellow,3.304924548408442,75.35894488265069,689,2043-05-16 14:43:54.165463
Socks,Male,Winter,Hyderabad,Red,4.82923717874092,8.336331992490175,1173,2026-03-29 14:43:54.165463
Sweater,Female,Summer,Ghaziabad,Black,3.2662232264447173,52.74169988842263,532,2041-03-29 14:43:54.165463
Scarf,Female,Fall,Nashik,Yellow,4.740073936395458,38.37257131496512,1879,2027-02-15 14:43:54.165463
Sweater,Male,Summer,Indore,Pink,3.7047585826118627,92.54192916502188,464,2033-09-22 14:43:54.165463
Blazer,Male,Fall,Indore,Green,3.2108681860682786,170.54240100612395,438,2046-10-22 14:43:54.165463
Jacket,Male,Spring,Mumbai,Yellow,3.573537921131052,59.578289208883824,642,2026-11-06 14:43:54.165463
Dress,Female,Summer,Lucknow,White,3.362896028427766,50.13126005023737,1915,2026-05-12 14:43:54.165463
Blazer,Female,Winter,Agra,Grey,3.9813394373834283,101.26170151485243,441,2039-07-30 14:43:54.165463
T-Shirt,Male,Fall,Jaipur,Grey,4.899490696079537,25.02640458483948,1433,2035-06-24 14:43:54.165463
Blazer,Male,Winter,Patna,Black,3.655742323165037,136.91577963982508,333,2038-05-31 14:43:54.165463
Shorts,Male,Spring,Ahmedabad,Grey,4.2241979713642275,23.041123094776133,1099,2048-01-11 14:43:54.165463
Shoes,Male,Fall,Surat,Red,4.783441751479927,158.7738148913488,401,2036-07-20 14:43:54.165463
Jacket,Female,Spring,Thane,Green,4.260147859392464,156.72472380702374,514,2025-08-02 14:43:54.165463
Socks,Male,Fall,Surat,Blue,3.7243982817395285,10.200163904864597,957,2045-03-06 14:43:54.165463
Shirt,Male,Summer,Bhopal,White,4.981678254351758,61.59516408394668,1500,2041-08-27 14:43:54.165463
Hoodie,Female,Winter,Hyderabad,White,3.3748272028810673,37.064116105822514,1207,2031-05-25 14:43:54.165463
Jacket,Male,Summer,Hyderabad,Grey,4.046512029791016,112.28279642001587,308,2031-10-27 14:43:54.165463
Skirt,Female,Summer,Pune,White,4.593410997473595,90.0295330236039,1313,2036-07-13 14:43:54.165463
Blazer,Female,Summer,Chennai,Grey,3.001297739154449,185.51826799310354,178,2045-04-23 14:43:54.165463
Sweater,Female,Summer,Nashik,Green,4.404086504284874,42.79578317554106,942,2024-03-06 14:43:54.165463
Winter Cap,Male,Fall,Lucknow,Black,3.5329977934118775,35.42734093652064,593,2039-07-16 14:43:54.165463
Jeans,Female,Winter,Meerut,Black,3.3394534453837545,94.45569835352396,507,2040-11-21 14:43:54.165463
Scarf,Male,Fall,Nagpur,Yellow,3.5483889267365827,30.85697029300733,1797,2046-08-12 14:43:54.165463
Jacket,Female,Fall,Vadodara,Grey,4.933632851679568,153.81365585197207,1261,2038-12-23 14:43:54.165463
Shoes,Female,Fall,Lucknow,Grey,4.783870518479371,75.9230383145479,857,2026-02-22 14:43:54.165463
Sweater,Female,Summer,Delhi,Yellow,3.4275089129274052,76.28648527044115,452,2024-01-02 14:43:54.165463
Winter Cap,Male,Spring,Bangalore,Black,3.234053546236889,28.53781010696583,730,2047-11-23 14:43:54.165463
Shoes,Male,Summer,Thane,Pink,3.7283052090289353,189.1617234414671,313,2041-05-12 14:43:54.165463
Blazer,Female,Fall,Faridabad,Grey,4.184672960200147,72.70942505231184,1387,2047-07-21 14:43:54.165463
Blazer,Male,Summer,Nagpur,Grey,4.734289257162241,131.2087157095613,553,2032-01-13 14:43:54.165463
Shoes,Female,Winter,Meerut,Yellow,4.9321802500801555,190.52220648964004,432,2029-12-25 14:43:54.165463
Lower,Female,Winter,Surat,Pink,4.502306736346197,28.68884220514373,1063,2038-10-13 14:43:54.165463
Kurta,Female,Summer,Ahmedabad,Black,4.198014425403311,129.452036115493,551,2050-09-15 14:43:54.165463
Hoodie,Female,Summer,Faridabad,Grey,3.284664052262034,30.112387447164704,855,2048-03-24 14:43:54.165463
Shoes,Male,Spring,Lucknow,White,3.148056752746622,53.88261047712284,343,2031-03-25 14:43:54.165463
Winter Cap,Female,Summer,Nashik,Blue,4.192053757058402,19.828686557593517,902,2027-05-04 14:43:54.165463
Scarf,Male,Summer,Indore,White,4.078128211533854,41.89762987905954,887,2048-01-14 14:43:54.165463
Skirt,Female,Spring,Meerut,Pink,4.692176215468204,37.29004284645764,3972,2030-04-16 14:43:54.165463
Shirt,Female,Summer,Ghaziabad,Yellow,3.645211701710208,49.88548683582766,672,2042-05-17 14:43:54.165463
T-Shirt,Female,Summer,Thane,Blue,3.07938171469962,19.60138590553234,1166,2039-01-02 14:43:54.165463
Shorts,Female,Summer,Nagpur,Grey,3.8474165381820664,28.943742777656325,1800,2046-06-18 14:43:54.165463
Pants,Female,Summer,Bangalore,Blue,4.938364607875479,52.66468056707288,1160,2033-10-03 14:43:54.165463
Hoodie,Male,Summer,Jaipur,Black,4.5911498098730466,52.33971193714483,1142,2044-01-17 14:43:54.165463
Jeans,Male,Fall,Pune,Red,3.0675443472845463,56.95301167840661,656,2037-11-24 14:43:54.165463
Sweater,Female,Summer,Thane,Green,4.7493578077963505,64.51227358151957,561,2050-01-09 14:43:54.165463
Pants,Male,Spring,Nashik,Red,3.9433789792426346,63.55802303504971,1289,2030-11-01 14:43:54.165463
Shirt,Male,Summer,Mumbai,Blue,3.7295360636359116,32.762176929064246,889,2046-08-16 14:43:54.165463
Socks,Female,Fall,Delhi,Red,3.693479081605583,12.193916680411366,856,2030-06-03 14:43:54.165463
Dress,Female,Spring,Jaipur,Yellow,4.190288506077729,82.08716066288184,2123,2028-04-05 14:43:54.165463
Dress,Female,Spring,Ludhiana,Blue,4.061198836881525,96.11381792789413,1511,2024-08-31 14:43:54.165463
Jacket,Female,Summer,Visakhapatnam,White,4.313254488336526,173.23327683622892,381,2047-03-25 14:43:54.165463
Scarf,Male,Winter,Jaipur,Yellow,4.1472829300800935,47.540549289655,1681,2038-03-23 14:43:54.165463
Jacket,Male,Fall,Mumbai,White,3.287889149683437,86.44668576814396,1135,2048-09-13 14:43:54.165463
Dress,Male,Winter,Pune,Yellow,3.5144720175166366,130.04607917198115,444,2043-11-14 14:43:54.165463
Jacket,Male,Summer,Ahmedabad,Black,4.682059144203668,151.5015919800759,535,2045-06-29 14:43:54.165463
Skirt,Female,Fall,Lucknow,Pink,4.32651702939126,88.97401992877029,966,2036-06-20 14:43:54.165463
Shirt,Female,Winter,Chennai,Yellow,3.8968012508294825,83.43776045257779,608,2027-05-30 14:43:54.165463
Dress,Female,Fall,Visakhapatnam,Green,3.3652028636677307,108.1788926670935,753,2045-04-20 14:43:54.165463
Shoes,Female,Summer,Patna,Grey,3.015382071954624,197.38634678727502,194,2044-07-21 14:43:54.165463
Kurta,Male,Fall,Nashik,White,3.623774806377236,146.79118709567695,447,2038-03-23 14:43:54.165463
Winter Cap,Male,Summer,Patna,Yellow,3.1096939138533375,25.194039125154063,700,2029-06-14 14:43:54.165463
Blazer,Female,Winter,Ahmedabad,Green,3.9645682661749104,162.986102922908,507,2035-10-17 14:43:54.165463
Kurta,Male,Fall,Meerut,Grey,4.643602905516417,113.45248235059887,654,2048-06-24 14:43:54.165463
Shoes,Male,Spring,Ahmedabad,Grey,3.5707973227645944,106.07242163296904,418,2046-12-24 14:43:54.165463
Socks,Female,Summer,Vadodara,Black,4.695508323110099,14.930658708654665,1136,2047-11-27 14:43:54.165463
Blazer,Male,Fall,Nagpur,Yellow,4.4091287921731785,157.71422479439462,1199,2043-05-27 14:43:54.165463
Lower,Female,Spring,Agra,Pink,3.2505246587097307,21.417470631089568,580,2045-10-23 14:43:54.165463
Jeans,Male,Spring,Kolkata,Green,4.289123782539167,108.21831493414008,707,2044-05-17 14:43:54.165463
Dress,Male,Spring,Indore,Pink,3.3033596146110864,171.96018315619614,532,2031-06-15 14:43:54.165463
